player_id,g,ab,r,h,double,triple,hr,rbi,sb,cs,so,g_idp,BB,SAC,TB,XBH,AVG,OBP,SLG,OPS
alfonan01,592,14.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,1.0,2.0,0.0,0.143,0.133,0.143,0.276
alfoned01,1506,5385.0,777.0,1532.0,282.0,18.0,146.0,744.0,53.0,17.0,617.0,110.0,659.0,86.0,2288.0,446.0,0.284,0.357,0.425,0.782
alfonel01,193,591.0,44.0,142.0,24.0,3.0,17.0,67.0,1.0,2.0,158.0,17.0,35.0,7.0,223.0,44.0,0.24,0.28,0.377,0.657
alicelu01,1341,3971.0,551.0,1031.0,189.0,53.0,47.0,422.0,81.0,50.0,624.0,74.0,573.0,94.0,1467.0,289.0,0.26,0.346,0.369,0.715
allanan01,512,1486.0,145.0,357.0,48.0,4.0,16.0,140.0,23.0,18.0,223.0,27.0,100.0,51.0,461.0,68.0,0.24,0.279,0.31,0.589
allenbe01,1139,3404.0,357.0,815.0,140.0,21.0,73.0,351.0,13.0,16.0,424.0,60.0,430.0,41.0,1216.0,234.0,0.239,0.321,0.357,0.678
allenbo01,606,2211.0,337.0,532.0,77.0,44.0,14.0,306.0,53.0,0.0,209.0,0.0,310.0,3.0,739.0,135.0,0.241,0.334,0.334,0.668
allenbo02,9,22.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,4.0,1.0,0.136,0.269,0.182,0.451
allenbo03,3,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.333,0.333,0.333,0.666
allenbo04,204,31.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,2.0,5.0,1.0,0.129,0.147,0.161,0.308
allenbr01,116,344.0,44.0,70.0,19.0,2.0,12.0,41.0,3.0,0.0,137.0,4.0,49.0,2.0,129.0,33.0,0.203,0.301,0.375,0.676
allench01,267,851.0,102.0,229.0,44.0,8.0,14.0,84.0,15.0,13.0,173.0,22.0,69.0,10.0,331.0,66.0,0.269,0.32,0.389,0.709
allendi01,1749,6332.0,1099.0,1848.0,320.0,79.0,351.0,1119.0,133.0,52.0,1556.0,164.0,1048.0,72.0,3379.0,750.0,0.292,0.389,0.534,0.923
allendu01,27,28.0,5.0,7.0,2.0,0.0,2.0,2.0,0.0,0.0,12.0,1.0,4.0,0.0,15.0,4.0,0.25,0.344,0.536,0.88
allenet01,1281,4418.0,623.0,1325.0,255.0,45.0,47.0,501.0,84.0,4.0,310.0,38.0,237.0,110.0,1811.0,347.0,0.3,0.328,0.41,0.738
allenfr01,181,288.0,23.0,39.0,8.0,6.0,2.0,25.0,1.0,0.0,126.0,0.0,36.0,14.0,65.0,16.0,0.135,0.222,0.226,0.448
allenga01,416,1061.0,114.0,235.0,49.0,2.0,19.0,131.0,3.0,7.0,192.0,35.0,138.0,26.0,345.0,70.0,0.221,0.304,0.325,0.629
allenha01,16,66.0,8.0,18.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,1.0,0.273,0.273,0.288,0.561
allenha02,389,881.0,104.0,212.0,27.0,9.0,6.0,57.0,15.0,9.0,128.0,30.0,56.0,6.0,275.0,42.0,0.241,0.284,0.312,0.596
allenhe01,1,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.667,0.667,0.667,1.334
allenho01,4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
allenja01,27,108.0,14.0,16.0,3.0,2.0,0.0,7.0,0.0,0.0,14.0,0.0,2.0,0.0,23.0,5.0,0.148,0.164,0.213,0.377
allenja02,86,273.0,23.0,61.0,10.0,0.0,4.0,21.0,6.0,5.0,52.0,8.0,34.0,6.0,83.0,14.0,0.223,0.304,0.304,0.608
allenje01,342,1031.0,155.0,268.0,49.0,8.0,15.0,114.0,42.0,20.0,228.0,9.0,129.0,31.0,378.0,72.0,0.26,0.333,0.367,0.7
allenjo02,365,716.0,82.0,124.0,12.0,3.0,4.0,64.0,1.0,0.0,155.0,8.0,33.0,36.0,154.0,19.0,0.173,0.2,0.215,0.415
allenki01,42,54.0,10.0,12.0,3.0,0.0,0.0,3.0,12.0,4.0,5.0,1.0,11.0,2.0,15.0,3.0,0.222,0.343,0.278,0.621
allenll01,159,40.0,2.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,3.0,12.0,2.0,0.2,0.186,0.3,0.486
allenlu01,8,9.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,2.0,1.0,0.111,0.273,0.222,0.495
allenmy01,156,606.0,89.0,157.0,28.0,14.0,4.0,88.0,30.0,0.0,3.0,0.0,51.0,0.0,225.0,46.0,0.259,0.317,0.371,0.688
allenne01,434,115.0,3.0,15.0,2.0,2.0,0.0,7.0,0.0,0.0,51.0,0.0,3.0,11.0,21.0,4.0,0.13,0.14,0.183,0.323
allenni01,216,500.0,41.0,116.0,13.0,5.0,0.0,36.0,8.0,0.0,73.0,0.0,39.0,10.0,139.0,18.0,0.232,0.282,0.278,0.56
allenpe01,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
allenro01,7,11.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,3.0,0.0,4.0,1.0,0.091,0.286,0.364,0.65
allenro02,31,50.0,8.0,11.0,2.0,0.0,0.0,3.0,1.0,0.0,11.0,0.0,3.0,1.0,13.0,2.0,0.22,0.259,0.26,0.519
allensl01,14,23.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,0.13,0.222,0.174,0.396
alleyge01,1195,3927.0,442.0,999.0,140.0,44.0,55.0,342.0,63.0,30.0,622.0,95.0,389.0,78.0,1392.0,239.0,0.254,0.316,0.354,0.67
alliebo01,21,45.0,4.0,8.0,1.0,0.0,1.0,2.0,0.0,0.0,6.0,1.0,2.0,1.0,12.0,2.0,0.178,0.208,0.267,0.475
alliega01,121,418.0,38.0,83.0,8.0,6.0,3.0,30.0,1.0,1.0,84.0,3.0,58.0,6.0,112.0,17.0,0.199,0.293,0.268,0.561
allisan01,24,93.0,11.0,15.0,3.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,18.0,3.0,0.161,0.161,0.194,0.355
allisar01,168,740.0,106.0,188.0,19.0,8.0,1.0,70.0,10.0,3.0,18.0,0.0,5.0,0.0,226.0,28.0,0.254,0.259,0.305,0.564
allisbi01,5,19.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.158,0.158,0.158,0.316
allisbo01,1541,5032.0,811.0,1281.0,216.0,53.0,256.0,796.0,84.0,50.0,1033.0,115.0,859.0,60.0,2371.0,525.0,0.255,0.36,0.471,0.831
allisdo01,318,1407.0,236.0,381.0,43.0,10.0,2.0,140.0,5.0,2.0,40.0,0.0,22.0,0.0,450.0,55.0,0.271,0.282,0.32,0.602
allisma01,45,76.0,3.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,2.0,1.0,9.0,0.0,0.118,0.139,0.118,0.257
allismi01,49,60.0,15.0,13.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,15.0,3.0,13.0,0.0,0.217,0.359,0.217,0.576
allrebe01,65,165.0,19.0,38.0,7.0,0.0,4.0,15.0,2.0,2.0,48.0,1.0,32.0,5.0,57.0,11.0,0.23,0.347,0.345,0.692
almadme01,646,2483.0,363.0,706.0,107.0,27.0,15.0,197.0,56.0,27.0,150.0,4.0,219.0,35.0,912.0,149.0,0.284,0.338,0.367,0.705
almanar01,254,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
almanca01,210,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
almeira01,102,285.0,32.0,77.0,13.0,6.0,3.0,46.0,7.0,0.0,40.0,0.0,28.0,11.0,111.0,22.0,0.27,0.324,0.389,0.713
almonab01,166,508.0,65.0,124.0,26.0,6.0,10.0,48.0,12.0,4.0,133.0,12.0,40.0,12.0,192.0,42.0,0.244,0.293,0.378,0.671
almonbi01,1236,3330.0,390.0,846.0,138.0,25.0,36.0,296.0,128.0,60.0,636.0,53.0,280.0,73.0,1142.0,199.0,0.254,0.306,0.343,0.649
almoned01,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
almoner01,55,133.0,18.0,31.0,7.0,0.0,2.0,14.0,3.0,0.0,29.0,5.0,9.0,2.0,44.0,9.0,0.233,0.278,0.331,0.609
almonhe01,50,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
almonzo01,47,142.0,11.0,30.0,4.0,0.0,2.0,12.0,4.0,1.0,33.0,3.0,6.0,1.0,40.0,6.0,0.211,0.242,0.282,0.524
alomalu01,116,48.0,2.0,8.0,1.0,0.0,0.0,3.0,0.0,0.0,17.0,1.0,1.0,2.0,9.0,1.0,0.167,0.176,0.188,0.364
alomaro01,2379,9073.0,1508.0,2724.0,504.0,80.0,210.0,1134.0,474.0,114.0,1140.0,206.0,1144.0,245.0,4018.0,794.0,0.3,0.37,0.443,0.813
alomasa01,1481,4760.0,558.0,1168.0,126.0,19.0,13.0,282.0,227.0,80.0,482.0,58.0,322.0,95.0,1371.0,158.0,0.245,0.288,0.288,0.576
alomasa02,1377,4530.0,520.0,1236.0,249.0,10.0,112.0,588.0,25.0,24.0,499.0,132.0,268.0,82.0,1841.0,371.0,0.273,0.308,0.406,0.714
alonsyo01,508,1621.0,169.0,443.0,93.0,2.0,32.0,183.0,17.0,6.0,263.0,47.0,190.0,18.0,636.0,127.0,0.273,0.346,0.392,0.738
aloufe01,2082,7339.0,985.0,2101.0,359.0,49.0,206.0,852.0,107.0,67.0,706.0,135.0,547.0,89.0,3176.0,614.0,0.286,0.332,0.433,0.765
alouje01,1380,4345.0,448.0,1216.0,170.0,26.0,32.0,377.0,31.0,46.0,267.0,143.0,200.0,64.0,1534.0,228.0,0.28,0.307,0.353,0.66
alouma01,1667,5789.0,780.0,1777.0,236.0,50.0,31.0,427.0,156.0,80.0,377.0,101.0,385.0,84.0,2206.0,317.0,0.307,0.345,0.381,0.726
aloumo01,1942,7037.0,1109.0,2134.0,421.0,39.0,332.0,1287.0,106.0,37.0,894.0,195.0,876.0,91.0,3629.0,792.0,0.303,0.376,0.516,0.892
alperwh01,450,1632.0,134.0,387.0,60.0,36.0,7.0,141.0,27.0,0.0,0.0,0.0,69.0,57.0,540.0,103.0,0.237,0.259,0.331,0.59
alstode01,189,332.0,48.0,79.0,7.0,4.0,3.0,35.0,20.0,21.0,44.0,4.0,33.0,12.0,103.0,14.0,0.238,0.297,0.31,0.607
alstoga01,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alstoto01,91,271.0,30.0,66.0,15.0,2.0,4.0,36.0,3.0,5.0,46.0,6.0,27.0,1.0,97.0,21.0,0.244,0.311,0.358,0.669
alstowa01,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
altampo01,65,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.125,0.125,0.125,0.25
altener01,14,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
altenje01,19,31.0,3.0,9.0,1.0,1.0,0.0,3.0,0.0,0.0,5.0,0.0,1.0,1.0,12.0,2.0,0.29,0.303,0.387,0.69
altheaa01,41,142.0,25.0,33.0,11.0,4.0,5.0,22.0,6.0,2.0,43.0,3.0,21.0,3.0,67.0,20.0,0.232,0.325,0.472,0.797
altizda01,514,1734.0,204.0,433.0,36.0,21.0,4.0,116.0,119.0,0.0,5.0,0.0,173.0,84.0,523.0,61.0,0.25,0.304,0.302,0.606
altmage01,991,3091.0,409.0,832.0,132.0,34.0,101.0,403.0,52.0,22.0,572.0,43.0,326.0,40.0,1335.0,267.0,0.269,0.335,0.432,0.767
altobjo01,166,257.0,27.0,54.0,8.0,3.0,5.0,28.0,3.0,3.0,42.0,3.0,25.0,8.0,83.0,16.0,0.21,0.272,0.323,0.595
altroni01,230,550.0,52.0,97.0,9.0,1.0,2.0,27.0,5.0,1.0,0.0,0.0,40.0,15.0,114.0,12.0,0.176,0.226,0.207,0.433
altuvjo01,668,2721.0,341.0,830.0,162.0,14.0,36.0,226.0,169.0,49.0,308.0,74.0,190.0,41.0,1128.0,212.0,0.305,0.346,0.415,0.761
alusige01,298,652.0,75.0,167.0,31.0,2.0,23.0,93.0,1.0,2.0,103.0,16.0,80.0,8.0,271.0,56.0,0.256,0.334,0.416,0.75
alvarab01,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alvarcl01,2,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,0.4
alvarda02,12,29.0,3.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,2.0,0.0,11.0,2.0,0.241,0.29,0.379,0.669
alvarga01,92,266.0,22.0,59.0,15.0,0.0,7.0,33.0,1.0,4.0,76.0,2.0,27.0,2.0,95.0,22.0,0.222,0.292,0.357,0.649
alvarhe01,92,94.0,5.0,22.0,4.0,0.0,1.0,9.0,0.0,0.0,34.0,0.0,1.0,14.0,29.0,5.0,0.234,0.211,0.309,0.52
alvarjo01,99,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,3.0,0.0,0.273,0.267,0.273,0.54
alvarjo02,80,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5
alvarlu01,463,1160.0,116.0,248.0,43.0,4.0,5.0,84.0,11.0,10.0,160.0,27.0,62.0,19.0,314.0,52.0,0.214,0.25,0.271,0.521
alvaror01,25,51.0,4.0,8.0,2.0,0.0,2.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,16.0,4.0,0.157,0.157,0.314,0.471
alvaros01,95,198.0,20.0,42.0,3.0,0.0,0.0,5.0,1.0,1.0,27.0,1.0,16.0,5.0,45.0,3.0,0.212,0.265,0.227,0.492
alvarpe01,742,2500.0,300.0,590.0,108.0,6.0,131.0,401.0,14.0,3.0,809.0,63.0,300.0,14.0,1103.0,245.0,0.236,0.316,0.441,0.757
alvarro01,17,37.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,13.0,0.0,1.0,0.0,7.0,0.0,0.189,0.211,0.189,0.4
alvarta01,19,16.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,2.0,0.0,0.125,0.105,0.125,0.23
alvarto01,38,64.0,11.0,16.0,4.0,0.0,2.0,10.0,1.0,0.0,12.0,1.0,8.0,3.0,26.0,6.0,0.25,0.32,0.406,0.726
alvarvi01,9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alvarwi01,355,95.0,6.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,4.0,4.0,5.0,13.0,0.0,0.137,0.163,0.137,0.3
alvisma01,1013,3629.0,421.0,895.0,142.0,22.0,111.0,373.0,43.0,46.0,662.0,70.0,322.0,58.0,1414.0,275.0,0.247,0.304,0.39,0.694
alvorbi01,265,1069.0,129.0,270.0,31.0,30.0,3.0,109.0,27.0,0.0,83.0,0.0,45.0,0.0,370.0,64.0,0.253,0.283,0.346,0.629
alyeabr01,371,866.0,100.0,214.0,33.0,2.0,38.0,148.0,5.0,7.0,210.0,36.0,113.0,10.0,365.0,73.0,0.247,0.331,0.421,0.752
amalfjo01,643,1715.0,248.0,418.0,67.0,19.0,9.0,123.0,19.0,26.0,224.0,37.0,206.0,25.0,550.0,95.0,0.244,0.321,0.321,0.642
amarari01,727,1788.0,305.0,493.0,82.0,10.0,11.0,159.0,112.0,39.0,277.0,37.0,193.0,42.0,628.0,103.0,0.276,0.339,0.351,0.69
amarial01,541,1442.0,140.0,328.0,55.0,16.0,18.0,139.0,29.0,8.0,231.0,22.0,109.0,35.0,469.0,89.0,0.227,0.276,0.325,0.601
amaroru01,940,2155.0,211.0,505.0,75.0,13.0,8.0,156.0,11.0,14.0,280.0,53.0,261.0,59.0,630.0,96.0,0.234,0.309,0.292,0.601
amaroru02,485,927.0,99.0,218.0,43.0,9.0,16.0,100.0,15.0,10.0,128.0,22.0,106.0,19.0,327.0,68.0,0.235,0.308,0.353,0.661
amblewa01,271,782.0,60.0,175.0,39.0,2.0,0.0,73.0,4.0,1.0,64.0,10.0,83.0,25.0,218.0,41.0,0.224,0.29,0.279,0.569
ambrech01,80,189.0,28.0,44.0,9.0,0.0,4.0,10.0,4.0,2.0,48.0,5.0,26.0,4.0,65.0,13.0,0.233,0.32,0.344,0.664
amelued01,42,57.0,7.0,11.0,0.0,0.0,0.0,4.0,3.0,2.0,8.0,2.0,2.0,1.0,11.0,0.0,0.193,0.217,0.193,0.41
amesre01,533,1014.0,52.0,143.0,10.0,7.0,3.0,63.0,5.0,1.0,204.0,0.0,61.0,47.0,176.0,20.0,0.141,0.182,0.174,0.356
amezaal01,584,1408.0,173.0,348.0,47.0,19.0,12.0,110.0,49.0,26.0,223.0,21.0,133.0,36.0,469.0,78.0,0.247,0.305,0.333,0.638
amoledo01,18,48.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.104,0.173,0.104,0.277
amorosa01,517,1311.0,215.0,334.0,55.0,23.0,43.0,180.0,18.0,15.0,189.0,23.0,238.0,25.0,564.0,121.0,0.255,0.363,0.43,0.793
amorvi01,13,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.167,0.167,0.167,0.334
anckewa01,4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anderal01,126,390.0,56.0,93.0,11.0,3.0,1.0,17.0,6.0,0.0,49.0,7.0,34.0,5.0,113.0,15.0,0.238,0.296,0.29,0.586
anderal02,150,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anderan01,122,223.0,23.0,41.0,8.0,1.0,2.0,17.0,0.0,1.0,36.0,11.0,22.0,3.0,57.0,11.0,0.184,0.254,0.256,0.51
anderbi01,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anderbo01,247,246.0,18.0,33.0,2.0,1.0,2.0,12.0,0.0,0.0,107.0,2.0,12.0,16.0,43.0,5.0,0.134,0.164,0.175,0.339
anderbr01,1834,6499.0,1062.0,1661.0,338.0,67.0,210.0,761.0,315.0,100.0,1190.0,65.0,1173.0,124.0,2763.0,615.0,0.256,0.364,0.425,0.789
anderbr02,308,255.0,15.0,35.0,5.0,3.0,1.0,10.0,2.0,0.0,57.0,5.0,8.0,25.0,49.0,9.0,0.137,0.149,0.192,0.341
anderbr03,355,799.0,108.0,181.0,47.0,1.0,22.0,80.0,13.0,14.0,208.0,15.0,75.0,11.0,296.0,70.0,0.227,0.289,0.37,0.659
anderbr04,123,65.0,1.0,6.0,3.0,0.0,0.0,4.0,0.0,0.0,41.0,2.0,5.0,10.0,9.0,3.0,0.092,0.138,0.138,0.276
anderbr05,40,68.0,4.0,15.0,4.0,0.0,0.0,7.0,1.0,0.0,19.0,1.0,6.0,3.0,19.0,4.0,0.221,0.273,0.279,0.552
anderch01,50,82.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,37.0,2.0,2.0,14.0,6.0,0.0,0.073,0.082,0.073,0.155
anderco01,15,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
andercr01,82,47.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,3.0,8.0,1.0,0.149,0.157,0.17,0.327
anderda01,21,62.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,3.0,0.0,7.0,1.0,0.097,0.138,0.113,0.251
anderda02,873,2026.0,244.0,490.0,73.0,12.0,19.0,143.0,49.0,30.0,331.0,49.0,228.0,50.0,644.0,104.0,0.242,0.312,0.318,0.63
anderdr01,9,9.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.111,0.2,0.111,0.311
anderdw01,149,306.0,33.0,62.0,6.0,2.0,1.0,14.0,2.0,2.0,70.0,6.0,36.0,2.0,75.0,9.0,0.203,0.285,0.245,0.53
anderfe01,97,234.0,20.0,61.0,12.0,0.0,2.0,15.0,1.0,0.0,25.0,6.0,22.0,7.0,79.0,14.0,0.261,0.316,0.338,0.654
anderfr01,180,312.0,17.0,41.0,6.0,1.0,0.0,12.0,0.0,0.0,98.0,0.0,11.0,13.0,49.0,7.0,0.131,0.155,0.157,0.312
anderga01,2228,8640.0,1084.0,2529.0,522.0,36.0,287.0,1365.0,80.0,47.0,1224.0,197.0,541.0,100.0,3984.0,845.0,0.293,0.331,0.461,0.792
anderge01,269,1007.0,148.0,289.0,40.0,17.0,5.0,69.0,36.0,0.0,111.0,0.0,113.0,19.0,378.0,62.0,0.287,0.353,0.375,0.728
andergo01,127,413.0,73.0,85.0,3.0,1.0,1.0,12.0,27.0,0.0,0.0,0.0,86.0,11.0,93.0,5.0,0.206,0.335,0.225,0.56
anderha01,9,32.0,4.0,8.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,8.0,0.0,0.25,0.242,0.25,0.492
anderha02,484,1586.0,199.0,419.0,82.0,16.0,60.0,242.0,3.0,6.0,291.0,29.0,207.0,24.0,713.0,158.0,0.264,0.345,0.45,0.795
anderji01,419,970.0,107.0,211.0,35.0,2.0,13.0,86.0,9.0,13.0,130.0,23.0,88.0,35.0,289.0,50.0,0.218,0.274,0.298,0.572
anderji02,122,170.0,11.0,23.0,3.0,0.0,0.0,6.0,0.0,0.0,44.0,1.0,8.0,15.0,26.0,3.0,0.135,0.161,0.153,0.314
anderjo01,1635,6341.0,870.0,1841.0,328.0,124.0,49.0,976.0,338.0,0.0,55.0,0.0,363.0,64.0,2564.0,501.0,0.29,0.326,0.404,0.73
anderjo02,24,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.167,0.0,0.167
anderjo03,179,486.0,73.0,132.0,17.0,5.0,4.0,47.0,36.0,7.0,82.0,8.0,32.0,3.0,171.0,26.0,0.272,0.315,0.352,0.667
anderke01,135,366.0,43.0,95.0,12.0,2.0,1.0,22.0,1.0,4.0,61.0,8.0,33.0,11.0,114.0,15.0,0.26,0.312,0.311,0.623
anderla02,699,38.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,3.0,4.0,5.0,0.0,0.132,0.178,0.132,0.31
anderla03,30,48.0,7.0,8.0,1.0,0.0,0.0,4.0,0.0,0.0,14.0,1.0,7.0,1.0,9.0,1.0,0.167,0.268,0.188,0.456
anderma02,1151,3204.0,392.0,849.0,174.0,20.0,63.0,371.0,71.0,24.0,471.0,60.0,270.0,62.0,1252.0,257.0,0.265,0.316,0.391,0.707
andermi01,721,1490.0,159.0,367.0,67.0,11.0,28.0,134.0,8.0,12.0,343.0,32.0,190.0,20.0,540.0,106.0,0.246,0.328,0.362,0.69
andermi02,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anderre01,36,39.0,1.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,0.0,2.0,2.0,13.0,1.0,0.282,0.302,0.333,0.635
anderri02,28,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.091,0.083,0.091,0.174
andersc01,18,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
andersp01,152,477.0,42.0,104.0,9.0,3.0,0.0,34.0,6.0,9.0,53.0,15.0,44.0,7.0,119.0,12.0,0.218,0.28,0.249,0.529
anderva01,41,114.0,25.0,34.0,3.0,3.0,0.0,18.0,0.0,0.0,12.0,0.0,11.0,1.0,43.0,6.0,0.298,0.357,0.377,0.734
anderwa01,17,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,3.0,0.0,0.273,0.308,0.273,0.581
anderwi01,7,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,0.4
andinro01,468,1320.0,157.0,306.0,58.0,1.0,18.0,96.0,24.0,12.0,309.0,42.0,121.0,28.0,420.0,77.0,0.232,0.291,0.318,0.609
andrecl01,8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
andreed01,774,3233.0,602.0,830.0,117.0,26.0,12.0,278.0,205.0,0.0,245.0,0.0,203.0,0.0,1035.0,155.0,0.257,0.301,0.32,0.621
andreer01,15,41.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,3.0,0.0,6.0,2.0,0.098,0.159,0.146,0.305
andrefr01,16,29.0,4.0,8.0,0.0,1.0,0.0,2.0,2.0,1.0,5.0,1.0,4.0,1.0,10.0,1.0,0.276,0.353,0.345,0.698
andreiv01,253,319.0,26.0,59.0,9.0,0.0,0.0,29.0,0.0,0.0,62.0,0.0,18.0,17.0,68.0,9.0,0.185,0.218,0.213,0.431
andreji01,53,202.0,32.0,38.0,4.0,2.0,3.0,17.0,11.0,0.0,41.0,0.0,25.0,0.0,55.0,9.0,0.188,0.278,0.272,0.55
andrejo01,22,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.111,0.111,0.111,0.222
andrejo02,16,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,1.0
andreki01,2,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,1.0
