player_id,w,l,g,cg,sho,sv,ipouts,h,er,hr,so,BB,ERA,WHIP,BAA,K/9,BB/9,K/BB
casseja01,2,2,15,0,0,0,159.0,68,29,6,25,17.0,4.92,1.604,0.321,4.25,2.89,1.47
cassied01,3,7,13,8,0,0,273.0,113,45,4,24,51.0,4.45,1.802,-2.216,2.37,5.04,0.47
cassijo01,2,21,32,20,0,0,698.0,302,105,6,14,13.0,4.06,1.354,4.794,0.54,0.5,1.08
cassisc01,8,9,111,0,0,0,365.0,110,66,23,109,67.0,4.88,1.455,0.249,8.06,4.96,1.63
castege01,76,100,376,62,6,39,4133.0,1469,695,121,595,622.0,4.54,1.518,0.268,3.89,4.06,0.96
castial02,3,0,79,0,0,0,181.0,65,29,8,48,37.0,4.33,1.691,0.28,7.16,5.52,1.3
castibo01,38,40,250,9,1,18,2067.0,623,302,67,434,367.0,3.94,1.437,0.244,5.67,4.79,1.18
castica02,10,7,111,0,0,1,632.0,210,118,37,130,93.0,5.04,1.438,0.255,5.55,3.97,1.4
castifr01,82,104,297,10,3,2,4786.0,1660,809,190,1101,597.0,4.56,1.415,0.266,6.21,3.37,1.84
castiju02,0,0,2,0,0,0,35.0,17,9,2,1,5.0,6.94,1.886,0.347,0.77,3.86,0.2
castile01,0,1,13,0,0,0,48.0,24,14,2,13,15.0,7.88,2.438,0.343,7.31,8.44,0.87
castima01,0,0,1,0,0,0,8.0,8,7,3,2,4.0,23.62,4.5,0.533,6.75,13.5,0.5
castito02,28,23,403,0,0,22,1580.0,555,230,52,333,219.0,3.93,1.47,0.27,5.69,3.74,1.52
castlro01,3,4,11,3,0,0,131.0,40,13,1,13,18.0,2.68,1.328,0.248,2.68,3.71,0.72
castlsl01,36,26,121,25,4,1,1760.0,644,277,45,225,232.0,4.25,1.493,0.274,3.45,3.56,0.97
castnpa01,0,0,6,0,0,0,30.0,14,7,0,0,5.0,6.3,1.9,0.304,0.0,4.5,0.0
castran01,0,1,5,0,0,0,12.0,8,1,1,4,3.0,2.25,2.75,0.444,9.0,6.75,1.33
castrbi01,31,26,303,0,0,45,1639.0,564,202,36,203,209.0,3.33,1.415,0.267,3.34,3.44,0.97
castrfa01,0,1,30,0,0,1,131.0,27,16,3,32,28.0,3.3,1.26,0.181,6.6,5.77,1.14
castrmi01,0,3,18,0,0,4,53.0,21,12,4,18,12.0,6.11,1.868,0.304,9.17,6.11,1.5
castrsi01,2,1,15,0,0,0,51.0,16,9,1,15,10.0,4.76,1.529,0.258,7.94,5.29,1.5
catesel01,4,8,19,7,0,0,344.0,112,32,3,33,33.0,2.51,1.265,0.262,2.59,2.59,1.0
catetr01,0,0,14,0,0,0,48.0,18,6,1,12,9.0,3.38,1.688,0.29,6.75,5.06,1.33
catheha01,1,1,12,0,0,0,91.0,44,25,1,8,16.0,7.42,1.978,0.336,2.37,4.75,0.5
cathemi01,5,6,75,0,0,0,245.0,67,31,10,62,41.0,3.42,1.322,0.223,6.83,4.52,1.51
cathete01,0,0,1,0,0,0,1.0,1,2,0,0,3.0,54.0,12.0,0.5,0.0,81.0,0.0
catoke01,1,1,12,0,0,1,58.0,24,15,5,15,5.0,6.98,1.5,0.296,6.98,2.33,3.0
cattajo01,1,1,3,2,0,0,66.0,14,9,0,15,8.0,3.68,1.0,0.875,6.14,3.27,1.88
caudibi01,35,52,445,0,0,106,2001.0,587,273,81,620,342.0,3.68,1.393,0.234,8.37,4.61,1.81
causere01,39,35,131,35,3,6,1949.0,666,259,18,139,246.0,3.59,1.404,0.264,1.93,3.41,0.57
cavazan01,0,0,17,0,0,0,60.0,27,23,5,15,18.0,10.35,2.25,0.333,6.75,8.1,0.83
cavetpu01,11,9,49,8,1,3,679.0,218,75,3,78,78.0,2.98,1.308,0.26,3.1,3.1,1.0
ceccaar01,9,18,79,8,3,0,920.0,309,172,46,166,163.0,5.05,1.539,0.258,4.87,4.78,1.02
cecenjo01,0,0,22,0,0,1,79.0,20,14,2,27,26.0,4.78,1.747,0.211,9.23,8.89,1.04
cecilbr01,40,35,276,2,1,11,1858.0,612,290,78,540,254.0,4.21,1.398,0.259,7.85,3.69,2.13
cecilre01,6,10,18,5,0,0,318.0,118,61,9,63,61.0,5.18,1.689,0.27,5.35,5.18,1.03
cedajo01,0,1,25,0,0,0,87.0,24,15,2,30,25.0,4.66,1.69,0.222,9.31,7.76,1.2
cedenxa01,4,2,138,0,0,2,294.0,102,42,10,97,44.0,3.86,1.49,0.27,8.91,4.04,2.2
centepe01,7,7,77,2,0,3,481.0,154,73,7,50,73.0,4.1,1.416,0.25,2.81,4.1,0.68
cerdaja01,3,9,132,0,0,2,368.0,116,58,8,91,85.0,4.26,1.639,0.257,6.68,6.24,1.07
ceronri01,0,0,2,0,0,0,6.0,0,0,0,1,1.0,0.0,0.5,0.0,4.5,4.5,1.0
cerroju01,0,0,11,0,0,0,39.0,11,7,1,9,9.0,4.85,1.538,0.234,6.23,6.23,1.0
cerutjo01,49,43,229,8,2,4,2583.0,894,377,119,398,336.0,3.94,1.429,0.268,4.16,3.51,1.18
chacigu01,27,17,102,0,0,1,1110.0,391,174,48,216,164.0,4.23,1.5,0.275,5.25,3.99,1.32
chacijh01,40,49,129,2,1,0,2096.0,643,292,64,535,319.0,3.76,1.377,0.246,6.89,4.11,1.68
chacosh01,45,61,269,0,0,36,2766.0,916,511,137,619,588.0,4.99,1.631,0.265,6.04,5.74,1.05
chadwra01,0,5,7,0,0,0,82.0,39,22,5,9,16.0,7.24,2.012,0.333,2.96,5.27,0.56
chafian01,5,2,69,0,0,2,267.0,69,29,3,68,47.0,2.93,1.303,0.221,6.88,4.75,1.45
chagnle01,19,16,135,8,1,3,1180.0,443,197,34,153,115.0,4.51,1.419,0.275,3.5,2.63,1.33
chakabo01,15,25,171,3,1,10,1261.0,445,212,31,187,244.0,4.54,1.639,0.272,4.0,5.22,0.77
chalmge01,29,41,121,36,4,6,1939.0,645,245,17,290,294.0,3.41,1.453,0.264,4.04,4.09,0.99
chambbi01,0,0,1,0,0,0,3.0,1,0,0,0,0.0,0.0,1.0,0.25,0.0,0.0,
chambbi02,0,5,12,0,0,0,124.0,39,21,3,11,25.0,4.57,1.548,0.242,2.4,5.44,0.44
chambcl01,48,53,189,37,7,1,2692.0,924,428,70,374,382.0,4.29,1.455,0.261,3.75,3.83,0.98
chambcr01,4,5,15,4,0,0,237.0,78,36,10,33,26.0,4.1,1.316,0.257,3.76,2.96,1.27
chambel01,159,120,322,265,16,1,7565.0,2445,999,63,1133,1086.0,3.57,1.4,0.437,4.04,3.88,1.04
chambjo02,0,0,2,0,0,0,6.0,5,4,0,1,2.0,18.0,3.5,0.455,4.5,9.0,0.5
chambjo03,25,21,365,0,0,7,1606.0,528,230,56,528,252.0,3.87,1.457,0.259,8.88,4.24,2.1
chambro01,0,0,1,0,0,1,12.0,5,5,0,2,5.0,11.25,2.5,-1.0,4.5,11.25,0.4
champbi01,34,50,202,13,3,2,2413.0,873,419,64,360,402.0,4.69,1.585,0.278,4.03,4.5,0.9
chancde01,128,115,406,83,33,23,6442.0,1864,697,122,1534,879.0,2.92,1.277,0.232,6.43,3.68,1.75
chanded01,0,1,15,0,0,1,89.0,31,21,7,8,12.0,6.37,1.449,0.261,2.43,3.64,0.67
chandsp01,109,43,211,109,26,6,4455.0,1327,468,64,614,482.0,2.84,1.218,0.236,3.72,2.92,1.27
chanees01,0,0,2,0,0,0,15.0,8,4,0,1,4.0,7.2,2.4,2.667,1.8,7.2,0.25
chapida01,0,1,4,0,0,0,22.0,5,5,1,6,6.0,6.14,1.5,0.185,7.36,7.36,1.0
chaplti01,15,23,87,18,0,4,1113.0,428,175,31,118,111.0,4.25,1.453,0.286,2.86,2.69,1.06
chapmar01,19,20,324,0,0,146,957.0,169,77,17,546,172.0,2.17,1.069,0.155,15.4,4.85,3.17
chapmbe01,8,6,25,8,0,0,423.0,147,69,7,65,77.0,4.4,1.589,0.26,4.15,4.91,0.84
chapmed01,0,0,6,0,0,0,27.0,10,8,2,4,2.0,8.0,1.333,0.27,4.0,2.0,2.0
chapmfr01,0,0,1,1,0,0,15.0,8,4,0,4,2.0,7.2,2.0,0.364,7.2,3.6,2.0
chapmja02,0,1,14,0,0,0,36.0,8,5,0,12,12.0,3.75,1.667,0.211,9.0,9.0,1.0
chapmke02,3,1,49,0,0,1,141.0,39,17,5,42,30.0,3.26,1.468,0.229,8.04,5.74,1.4
chappbi01,7,7,35,9,1,1,533.0,167,47,1,62,68.0,2.38,1.323,0.251,3.14,3.44,0.91
charlno01,51,54,605,1,1,97,2698.0,798,371,70,808,468.0,3.71,1.408,0.237,8.09,4.68,1.73
chartpe01,0,2,25,0,0,0,195.0,67,38,12,37,26.0,5.26,1.431,0.272,5.12,3.6,1.42
chaseha01,0,0,1,0,0,0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
chaseke01,53,84,188,62,4,1,3495.0,1188,553,55,582,709.0,4.27,1.628,0.26,4.5,5.48,0.82
chattji01,0,1,1,0,0,0,15.0,11,2,0,2,2.0,3.6,2.6,-5.5,3.6,3.6,1.0
chatwty01,20,22,70,1,0,1,1026.0,379,165,32,201,176.0,4.34,1.623,0.29,5.29,4.63,1.14
chavean01,0,0,7,0,0,0,29.0,7,1,1,10,6.0,0.93,1.345,0.2,9.31,5.59,1.67
chaveje01,24,38,253,0,0,2,1613.0,560,272,72,473,224.0,4.55,1.458,0.269,7.92,3.75,2.11
chavene01,1,0,2,0,0,0,15.0,4,0,0,3,4.0,0.0,1.6,0.222,5.4,7.2,0.75
cheadda01,0,1,2,0,0,0,6.0,2,4,1,2,5.0,18.0,3.5,0.333,9.0,22.5,0.4
chechch01,33,30,94,45,6,3,1818.0,602,170,10,187,191.0,2.52,1.309,0.263,2.78,2.84,0.98
checoro01,3,5,16,0,0,0,110.0,47,31,8,30,22.0,7.61,1.882,0.311,7.36,5.4,1.36
cheevvi01,26,27,111,18,2,2,1376.0,526,241,28,98,211.0,4.73,1.607,0.288,1.92,4.14,0.46
cheliit01,4,4,24,5,0,0,292.0,122,63,11,20,36.0,5.83,1.623,0.3,1.85,3.33,0.56
chenbr01,82,81,400,4,1,1,4596.0,1578,786,257,1140,631.0,4.62,1.442,0.268,6.7,3.71,1.81
chenela01,116,100,313,132,20,19,5644.0,1605,564,36,926,792.0,2.7,1.274,0.227,4.43,3.79,1.17
cheneto01,19,29,115,13,8,2,1398.0,382,195,53,345,257.0,3.77,1.371,0.222,6.66,4.96,1.34
chenwe02,46,32,117,0,0,0,2120.0,713,292,97,547,191.0,3.72,1.279,0.262,6.97,2.43,2.86
cherrro01,1,4,40,0,0,1,145.0,45,31,7,38,44.0,5.77,1.841,0.251,7.08,8.19,0.86
chesbja01,198,132,392,260,35,5,8690.0,2642,864,39,1265,803.0,2.68,1.189,0.236,3.93,2.49,1.58
chesnbo01,24,22,61,25,1,1,1136.0,377,196,35,130,201.0,4.66,1.526,0.26,3.09,4.78,0.65
chetkmi01,0,0,4,0,0,0,9.0,2,0,0,0,3.0,0.0,1.667,0.167,0.0,9.0,0.0
cheveto01,0,0,4,0,0,0,24.0,10,11,3,7,11.0,12.38,2.625,0.286,7.88,12.38,0.64
chiamsc01,2,6,15,0,0,0,256.0,87,31,4,40,31.0,3.27,1.383,0.262,4.22,3.27,1.29
chiassc01,1,1,10,0,0,0,34.0,16,14,4,9,10.0,11.12,2.294,0.327,7.15,7.94,0.9
chicktr01,0,0,3,0,0,0,15.0,7,7,0,2,10.0,12.6,3.4,0.333,3.6,18.0,0.2
chicoma01,7,15,43,0,0,0,660.0,252,121,36,128,102.0,4.95,1.609,0.292,5.24,4.17,1.25
chifffl01,5,5,81,0,0,5,390.0,132,58,10,83,68.0,4.02,1.538,0.261,5.75,4.71,1.22
childbi01,0,0,1,0,0,0,0.0,2,6,0,0,6.0,inf,inf,-0.333,,inf,0.0
childha01,0,0,5,0,0,0,30.0,10,7,1,5,5.0,6.3,1.5,0.256,4.5,4.5,1.0
childja01,0,1,5,0,0,0,23.0,12,4,1,5,4.0,4.7,2.087,0.343,5.87,4.7,1.25
childma01,0,0,11,0,0,0,39.0,18,14,3,8,14.0,9.69,2.462,0.333,5.54,9.69,0.57
childro01,2,3,61,0,0,0,323.0,121,57,10,65,49.0,4.76,1.579,0.289,5.43,4.1,1.33
chipmbo01,51,46,293,29,7,14,2642.0,889,364,60,322,396.0,3.72,1.459,0.257,3.29,4.05,0.81
chitrst01,2,4,64,0,0,4,234.0,66,31,8,66,44.0,3.58,1.41,0.227,7.62,5.08,1.5
chittne01,3,1,40,0,0,0,204.0,68,29,5,30,28.0,3.84,1.412,0.259,3.97,3.71,1.07
chlupbo01,0,2,15,0,0,0,55.0,29,18,2,11,12.0,8.84,2.236,0.362,5.4,5.89,0.92
choatdo01,0,0,4,0,0,0,24.0,7,2,0,7,4.0,2.25,1.375,0.233,7.88,4.5,1.75
choatra01,16,14,672,0,0,7,1224.0,350,177,20,348,252.0,3.9,1.475,0.238,7.68,5.56,1.38
choji01,2,6,13,0,0,0,174.0,73,42,11,31,14.0,6.52,1.5,0.299,4.81,2.17,2.21
chouibo01,11,8,111,0,0,1,543.0,197,92,26,110,79.0,4.57,1.525,0.276,5.47,3.93,1.39
chounch01,0,1,1,0,0,0,16.0,7,2,0,1,0.0,3.38,1.312,0.292,1.69,0.0,inf
chriscl01,2,4,24,0,0,2,116.0,50,26,4,27,13.0,6.05,1.629,0.303,6.28,3.03,2.08
chrisga01,3,0,30,0,0,1,126.0,45,22,5,20,23.0,4.71,1.619,0.268,4.29,4.93,0.87
chrisja01,27,26,528,0,0,16,1301.0,409,207,37,384,266.0,4.3,1.556,0.251,7.97,5.52,1.44
chrisla01,83,71,243,27,6,4,4208.0,1401,591,100,781,450.0,3.79,1.32,0.259,5.01,2.89,1.74
chrismi01,3,5,29,0,0,0,235.0,85,56,6,46,70.0,6.43,1.979,0.279,5.29,8.04,0.66
chrismi02,5,1,71,0,0,1,375.0,151,68,25,76,48.0,4.9,1.592,0.297,5.47,3.46,1.58
chrisni01,0,1,13,0,0,0,51.0,14,9,3,9,12.0,4.76,1.529,0.237,4.76,6.35,0.75
chrisru01,54,64,241,46,3,35,2999.0,931,374,38,424,426.0,3.37,1.357,0.244,3.82,3.84,1.0
christi01,0,0,1,0,0,0,6.0,1,1,1,2,0.0,4.5,0.5,0.143,9.0,0.0,inf
chulkvi01,8,15,259,0,0,2,856.0,292,143,31,199,132.0,4.51,1.486,0.268,6.28,4.16,1.51
churcbu01,36,37,147,32,7,4,2140.0,738,325,84,274,286.0,4.1,1.436,0.269,3.46,3.61,0.96
churcle01,0,1,4,0,0,0,18.0,10,5,1,3,9.0,7.5,3.167,0.385,4.5,13.5,0.33
churnch01,3,2,25,0,0,1,143.0,49,27,4,32,25.0,5.1,1.552,0.28,6.04,4.72,1.28
ciardma01,1,1,4,0,0,0,49.0,26,17,5,8,9.0,9.37,2.143,0.361,4.41,4.96,0.89
cicotal01,10,13,102,0,0,4,780.0,280,126,30,149,131.0,4.36,1.581,0.278,5.16,4.53,1.14
cicoted01,208,149,502,249,35,25,9670.0,2897,853,32,1374,876.0,2.38,1.171,0.246,3.84,2.45,1.57
ciminpe01,5,8,86,0,0,5,483.0,133,55,16,139,75.0,3.07,1.292,0.222,7.77,4.19,1.85
cimorfr01,0,0,11,0,0,1,40.0,20,13,0,1,14.0,8.78,2.55,0.339,0.68,9.45,0.07
cingrto01,9,15,74,0,0,0,619.0,169,88,30,229,117.0,3.84,1.386,0.227,9.99,5.1,1.96
ciolalo01,1,3,12,2,0,0,131.0,48,27,2,7,23.0,5.56,1.626,0.267,1.44,4.74,0.3
cirilje01,0,0,1,0,0,0,3.0,0,0,0,1,2.0,0.0,2.0,0.0,9.0,18.0,0.5
ciscoga01,25,56,192,9,3,2,1977.0,681,334,68,325,311.0,4.56,1.505,0.265,4.44,4.25,1.05
cishest01,17,20,311,0,0,95,939.0,266,98,14,332,156.0,2.82,1.348,0.234,9.55,4.49,2.13
cisnejo01,2,2,33,0,0,0,145.0,57,25,5,46,32.0,4.66,1.841,0.303,8.57,5.96,1.44
citarra01,0,1,21,0,0,0,133.0,41,20,4,28,22.0,4.06,1.421,0.25,5.68,4.47,1.27
clackbo01,0,0,1,0,0,0,6.0,2,1,0,0,0.0,4.5,1.0,0.25,0.0,0.0,
claggan01,0,0,3,0,0,0,11.0,13,11,3,3,4.0,27.0,4.636,0.542,7.36,9.82,0.75
claibpr01,3,2,62,0,0,0,214.0,75,30,8,58,33.0,3.79,1.514,0.275,7.32,4.16,1.76
clancji01,140,167,472,74,11,10,7552.0,2513,1182,244,1422,1024.0,4.23,1.405,0.258,5.08,3.66,1.39
clarkbi01,3,12,51,2,0,2,402.0,171,81,5,39,81.0,5.44,1.881,0.302,2.62,5.44,0.48
clarkbo03,1,2,16,2,1,0,154.0,82,31,2,10,21.0,5.44,2.006,0.402,1.75,3.68,0.48
clarkbr01,20,23,186,4,1,4,1549.0,536,238,38,259,282.0,4.15,1.584,0.269,4.51,4.92,0.92
clarkda01,44,51,121,77,2,3,2551.0,1063,393,24,175,199.0,4.16,1.484,-9.008,1.85,2.11,0.88
clarkda02,39,39,96,63,2,0,2114.0,873,384,26,133,325.0,4.9,1.7,-2.686,1.7,4.15,0.41
clarkda06,0,0,2,0,0,0,4.0,2,0,0,1,1.0,0.0,2.25,0.333,6.75,6.75,1.0
clarked01,0,1,1,1,0,0,24.0,10,6,2,2,4.0,6.75,1.75,0.294,2.25,4.5,0.5
clarkge01,0,1,11,0,0,0,57.0,22,19,1,5,22.0,9.0,2.316,0.272,2.37,10.42,0.23
clarkgi01,1,0,1,0,0,0,18.0,10,4,0,1,4.0,6.0,2.333,-2.5,1.5,6.0,0.25
clarkhe01,1,4,6,4,0,0,119.0,40,23,4,4,21.0,5.22,1.538,-1.905,0.91,4.76,0.19
clarkjo01,328,178,531,485,37,5,13609.0,4295,1417,161,1978,1226.0,2.81,1.217,0.4,3.92,2.43,1.61
clarkle01,0,1,1,1,0,0,15.0,7,3,0,1,2.0,5.4,1.8,0.304,1.8,3.6,0.5
clarkma01,74,71,219,15,3,0,3739.0,1364,638,154,728,412.0,4.61,1.425,0.275,5.26,2.98,1.77
clarkmi01,3,0,35,0,0,1,183.0,78,36,4,27,37.0,5.31,1.885,0.306,3.98,5.46,0.73
clarkot01,4,4,12,4,1,0,246.0,86,28,6,20,20.0,3.07,1.293,0.265,2.2,2.2,1.0
clarkph01,0,2,14,0,0,1,44.0,19,13,2,6,12.0,7.98,2.114,0.322,3.68,7.36,0.5
clarkri01,19,32,96,4,2,2,1295.0,371,162,37,236,230.0,3.38,1.392,0.228,4.92,4.8,1.03
clarkru01,1,1,7,0,0,0,34.0,9,5,0,3,13.0,3.97,1.941,0.231,2.38,10.32,0.23
clarksp01,0,0,1,0,0,0,12.0,8,3,0,2,2.0,6.75,2.5,-4.0,4.5,4.5,1.0
clarkst02,3,6,50,0,0,0,183.0,78,46,16,36,33.0,6.79,1.82,0.317,5.31,4.87,1.09
clarkte01,10,23,91,2,1,1,697.0,299,143,21,109,107.0,5.54,1.747,0.318,4.22,4.14,1.02
clarkwa01,18,16,78,23,4,1,1124.0,340,132,12,178,156.0,3.17,1.324,0.56,4.28,3.75,1.14
clarkwa02,111,97,355,91,14,16,5242.0,1897,711,86,643,400.0,3.66,1.315,0.269,3.31,2.06,1.61
clarkwe01,0,0,7,0,0,0,64.0,17,11,2,9,14.0,4.64,1.453,0.215,3.8,5.91,0.64
clarkza01,0,0,1,0,0,0,5.0,3,3,0,1,2.0,16.2,3.0,0.429,5.4,10.8,0.5
claryma01,5,14,58,2,1,0,675.0,251,112,17,81,84.0,4.48,1.489,0.278,3.24,3.36,0.96
clasego01,2,0,8,0,0,0,34.0,23,12,1,1,11.0,9.53,3.0,0.411,0.79,8.74,0.09
claudal01,1,1,33,0,0,0,84.0,26,9,4,27,13.0,2.89,1.393,0.248,8.68,4.18,2.08
clausal01,0,1,5,0,0,0,40.0,11,7,0,1,14.0,4.72,1.875,0.22,0.68,9.45,0.07
clausbr01,16,27,58,0,0,0,948.0,359,177,48,228,144.0,5.04,1.592,0.287,6.49,4.1,1.58
clausfr01,16,22,42,36,2,1,973.0,315,129,7,134,157.0,3.58,1.455,-2.006,3.72,4.36,0.85
clayda02,0,1,17,0,0,0,72.0,27,16,5,12,23.0,6.0,2.083,0.297,4.5,8.62,0.52
clayke01,10,24,111,0,0,3,1061.0,389,184,35,129,164.0,4.68,1.564,0.279,3.28,4.17,0.79
clearjo01,0,0,1,0,0,0,1.0,5,7,0,1,3.0,189.0,24.0,0.833,27.0,81.0,0.33
clearma01,71,49,481,0,0,83,2413.0,674,344,60,804,634.0,3.85,1.626,0.226,9.0,7.09,1.27
clemebi01,1,1,15,1,0,0,126.0,39,26,0,19,30.0,5.57,1.643,0.241,4.07,6.43,0.63
clemema01,87,86,238,6,3,0,4238.0,1326,702,144,1217,767.0,4.47,1.482,0.248,7.75,4.89,1.59
clemepa01,17,11,288,0,0,12,1081.0,362,151,17,158,198.0,3.77,1.554,0.268,3.95,4.95,0.8
clemepa02,4,8,48,0,0,0,294.0,110,60,21,65,44.0,5.51,1.571,0.281,5.97,4.04,1.48
clemero02,354,184,709,118,46,0,14750.0,4185,1707,363,4672,1802.0,3.12,1.218,0.228,8.55,3.3,2.59
clemoch01,0,2,5,0,0,0,38.0,19,12,4,8,12.0,8.53,2.447,0.345,5.68,8.53,0.67
clemola01,2,1,19,0,0,0,107.0,42,24,4,23,27.0,6.06,1.935,0.286,5.8,6.81,0.85
cletoma01,0,1,41,0,0,0,135.0,49,33,10,58,38.0,6.6,1.933,0.271,11.6,7.6,1.53
clevere01,105,106,428,57,12,25,5427.0,1843,807,152,930,655.0,4.01,1.381,0.26,4.63,3.26,1.42
clevete01,36,37,307,6,2,30,2084.0,706,323,62,361,342.0,4.18,1.509,0.261,4.68,4.43,1.06
clibust02,13,5,85,0,0,6,555.0,173,64,16,91,79.0,3.11,1.362,0.252,4.43,3.84,1.15
clintji01,1,15,18,10,0,0,396.0,158,50,0,12,8.0,3.41,1.258,4.514,0.82,0.55,1.5
clippty01,42,29,489,0,0,53,1686.0,382,180,65,612,259.0,2.88,1.141,0.192,9.8,4.15,2.36
clonito01,113,97,352,63,13,6,5303.0,1643,799,180,1120,896.0,4.07,1.436,0.244,5.7,4.56,1.25
clontbr01,22,8,272,0,0,8,833.0,276,134,30,210,158.0,4.34,1.563,0.263,6.81,5.12,1.33
clostal01,2,2,21,0,0,0,106.0,43,26,6,26,33.0,6.62,2.151,0.305,6.62,8.41,0.79
cloudke01,16,16,71,0,0,1,836.0,334,203,47,195,172.0,6.56,1.816,0.295,6.3,5.56,1.13
clouged01,0,1,4,0,0,0,36.0,16,14,1,3,10.0,10.5,2.167,0.32,2.25,7.5,0.3
clowebi01,0,0,2,0,0,0,5.0,2,0,0,0,0.0,0.0,1.2,0.25,0.0,0.0,
cloydty01,4,9,19,0,0,0,280.0,116,62,15,71,37.0,5.98,1.639,0.307,6.85,3.57,1.92
cluttbr01,2,6,34,1,0,0,372.0,141,58,19,67,37.0,4.21,1.435,0.28,4.86,2.69,1.81
clydeda01,18,33,84,10,0,0,1249.0,457,214,33,228,196.0,4.63,1.568,0.279,4.93,4.24,1.16
clydeto01,0,0,4,0,0,0,18.0,7,6,1,0,5.0,9.0,2.0,0.259,0.0,7.5,0.0
coaklan01,58,59,150,87,11,3,3217.0,1021,280,9,428,340.0,2.35,1.269,0.432,3.59,2.85,1.26
coateji01,43,22,247,13,4,15,2050.0,650,304,65,396,336.0,4.0,1.443,0.249,5.22,4.43,1.18
cobbal01,35,23,81,3,1,0,1496.0,441,178,38,426,184.0,3.21,1.253,0.239,7.69,3.32,2.32
cobbge01,10,37,53,42,0,0,1183.0,495,213,21,159,140.0,4.86,1.61,-3.536,3.63,3.2,1.14
cobbhe01,0,0,1,0,0,0,3.0,3,4,1,0,1.0,36.0,4.0,0.5,0.0,9.0,0.0
cobbty01,0,0,3,0,0,1,15.0,6,2,0,0,2.0,3.6,1.6,0.333,0.0,3.6,0.0
cocanja01,16,25,79,5,1,0,1097.0,371,162,21,139,226.0,3.99,1.633,0.265,3.42,5.56,0.62
cochrgo01,0,0,1,0,0,0,6.0,5,2,0,1,0.0,9.0,2.5,0.455,4.5,0.0,inf
cocopa01,1,1,10,0,0,0,58.0,21,13,1,11,18.0,6.05,2.017,0.276,5.12,8.38,0.61
cocrege01,3,5,17,1,0,0,164.0,64,32,2,18,32.0,5.27,1.756,0.303,2.96,5.27,0.56
codirch01,38,47,144,13,2,3,2011.0,711,363,76,312,299.0,4.87,1.507,0.267,4.19,4.01,1.04
coellro01,2,3,28,0,0,1,87.0,28,19,3,39,18.0,5.9,1.586,0.248,12.1,5.59,2.17
coffeto01,25,18,461,0,0,11,1316.0,483,200,49,329,183.0,4.1,1.518,0.285,6.75,3.75,1.8
coffmdi01,72,95,472,47,8,38,4381.0,1782,755,92,372,498.0,4.65,1.561,0.295,2.29,3.07,0.75
coffmke01,4,11,31,0,0,0,332.0,119,79,5,47,104.0,6.42,2.015,0.275,3.82,8.46,0.45
coffmsl01,15,12,121,3,0,3,941.0,400,195,23,89,136.0,5.6,1.709,0.303,2.55,3.9,0.65
cogandi01,2,3,8,5,0,0,162.0,68,30,1,10,37.0,5.0,1.944,-1.838,1.67,6.17,0.27
coganto01,0,4,39,0,0,0,74.0,32,16,7,17,18.0,5.84,2.027,0.32,6.2,6.57,0.94
coggida01,10,12,60,0,0,0,597.0,199,100,13,143,121.0,4.52,1.608,0.266,6.47,5.47,1.18
cohenhy01,0,0,7,0,0,0,51.0,28,15,2,4,11.0,7.94,2.294,0.373,2.12,5.82,0.36
cohensy01,3,7,55,2,0,5,327.0,133,55,7,49,40.0,4.54,1.587,0.3,4.05,3.3,1.23
cokeph01,22,27,401,0,0,8,1233.0,435,192,32,319,192.0,4.2,1.526,0.281,6.99,4.2,1.66
colavro01,1,0,2,0,0,0,17.0,1,0,0,2,5.0,0.0,1.059,0.056,3.18,7.94,0.4
colbevi01,9,14,95,3,1,4,745.0,251,126,23,127,155.0,4.57,1.635,0.266,4.6,5.62,0.82
colboji01,83,88,301,60,8,7,4792.0,1619,675,153,688,557.0,3.8,1.362,0.262,3.88,3.14,1.24
colcoto01,14,11,47,21,0,2,928.0,375,195,8,65,167.0,5.67,1.752,-2.246,1.89,4.86,0.39
coleaj01,0,0,3,0,0,1,28.0,14,6,1,9,2.0,5.79,1.714,0.35,8.68,1.93,4.5
colebe01,28,32,177,18,4,10,1817.0,735,314,26,119,249.0,4.67,1.625,0.295,1.77,3.7,0.48
coleda01,6,18,84,3,1,0,712.0,221,130,16,119,206.0,4.93,1.799,0.247,4.51,7.81,0.58
coleed01,1,7,42,1,0,3,285.0,124,56,9,31,59.0,5.31,1.926,0.305,2.94,5.59,0.53
colege01,40,20,73,0,0,0,1390.0,419,158,29,440,136.0,3.07,1.198,0.246,8.55,2.64,3.24
coleki01,56,27,129,47,9,2,2192.0,657,253,13,298,357.0,3.12,1.388,0.248,3.67,4.4,0.83
colemca01,8,13,58,0,0,0,533.0,211,113,18,123,100.0,5.72,1.75,0.299,6.23,5.07,1.23
colemjo01,23,72,107,84,4,0,2528.0,1182,438,30,224,107.0,4.68,1.53,0.324,2.39,1.14,2.09
colemjo02,0,1,1,0,0,0,5.0,4,4,0,2,3.0,21.6,4.2,-1.333,10.8,16.2,0.67
colemjo03,0,1,1,1,0,0,24.0,12,12,1,5,8.0,13.5,2.5,-1.5,5.62,9.0,0.62
colemjo04,52,76,223,60,11,6,3402.0,1172,552,92,444,579.0,4.38,1.544,0.266,3.52,4.6,0.77
