player_id,seasons_played,All-Star,TripleCrown,MVP,CYA,3000H,500HR,1500RBI,3000K,300W,300SV,w,l,g,cg,sho,sv,ipouts,h,er,hr,so,BB,ERA,WHIP,BAA,K/9,BB/9,K/BB,inducted
stanhdo01,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,54,294,11,2,64,2281.0,707,324,48,408,517.0,3.84,1.61,0.249,4.83,6.12,0.79,0.0
stangle01,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,61,359,32,8,21,3648.0,1172,481,142,718,411.0,3.56,1.3019999999999998,0.25,5.31,3.04,1.75,0.0
sparktu01,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,136,313,202,19,8,7007.0,2231,725,33,778,717.0,2.79,1.262,0.36700000000000005,3.0,2.76,1.09,0.0
sparkst01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,76,270,16,2,3,3959.0,1451,716,154,658,583.0,4.88,1.541,0.27899999999999997,4.49,3.98,1.13,0.0
speieju01,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,33,613,0,0,17,2025.0,612,308,108,588,313.0,4.11,1.37,0.243,7.84,4.17,1.88,0.0
sorenla01,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,103,346,69,10,6,5209.0,1960,800,147,569,482.0,4.15,1.406,0.284,2.95,2.5,1.18,0.0
sotoma01,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,92,297,72,13,4,5191.0,1395,667,172,1449,735.0,3.47,1.2309999999999999,0.218,7.54,3.82,1.97,0.0
sothoal01,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,100,264,102,17,9,4747.0,1583,582,34,576,650.0,3.31,1.411,0.257,3.28,3.7,0.89,0.0
sorrevi01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,101,280,95,8,10,5015.0,1820,823,101,619,726.0,4.43,1.5230000000000001,0.272,3.33,3.91,0.85,0.0
sosael01,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,51,601,0,0,83,2754.0,873,339,64,538,418.0,3.32,1.406,0.252,5.27,4.1,1.29,0.0
sprinja01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,5,155,0,0,8,558.0,195,88,21,86,101.0,4.26,1.591,0.27,4.16,4.89,0.85,0.0
stalege01,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,111,640,58,9,61,5945.0,2070,814,187,727,629.0,3.7,1.3619999999999999,0.266,3.3,2.86,1.16,0.0
spillda01,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,89,556,19,3,50,4478.0,1585,699,134,878,683.0,4.21,1.5190000000000001,0.271,5.29,4.12,1.29,0.0
spraged01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,23,198,3,0,9,1224.0,406,174,27,188,253.0,3.84,1.615,0.263,4.15,5.58,0.74,0.0
splitpa01,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166,143,429,88,17,1,7664.0,2644,1082,192,1057,855.0,3.81,1.37,0.265,3.72,3.01,1.24,0.0
scottti01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,13,276,0,0,5,942.0,308,144,24,253,167.0,4.13,1.5130000000000001,0.255,7.25,4.79,1.51,0.0
schupfe01,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,39,216,62,11,6,3162.0,938,389,30,553,497.0,3.32,1.361,0.237,4.72,4.24,1.11,0.0
selmadi01,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,54,307,11,6,31,2520.0,734,338,69,681,452.0,3.62,1.412,0.23600000000000002,7.3,4.84,1.51,0.0
seguidi01,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,111,639,28,7,71,5423.0,1656,765,185,1298,890.0,3.81,1.4080000000000001,0.242,6.46,4.43,1.46,0.0
seaneru01,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,30,544,0,0,12,1698.0,515,258,58,574,328.0,4.1,1.489,0.242,9.13,5.22,1.75,0.0
scheica01,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,65,267,47,6,17,3212.0,1130,581,99,290,523.0,4.88,1.544,0.27,2.44,4.4,0.55,0.0
schatda01,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,68,504,18,4,10,3951.0,1257,548,128,748,562.0,3.74,1.381,0.251,5.11,3.84,1.33,0.0
scarbra01,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,85,318,59,9,12,4286.0,1487,656,88,564,655.0,4.13,1.499,0.264,3.55,4.13,0.86,0.0
schoupe01,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,77,288,3,1,2,3447.0,1198,586,140,813,495.0,4.59,1.473,0.267,6.37,3.88,1.64,0.0
schmijo01,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,114,366,86,16,20,5438.0,1766,714,97,746,797.0,3.55,1.4140000000000001,0.253,3.7,3.96,0.94,0.0
schmija01,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,96,323,20,9,0,5989.0,1846,878,184,1758,879.0,3.96,1.365,0.244,7.93,3.96,2.0,0.0
schmida01,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,55,376,5,3,50,2706.0,962,389,85,479,302.0,3.88,1.401,0.273,4.78,3.01,1.59,0.0
shouncl01,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,59,454,34,3,29,3861.0,1325,559,81,483,414.0,3.91,1.351,0.262,3.38,2.9,1.17,0.0
shower01,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,89,332,35,11,7,4965.0,1526,673,171,971,705.0,3.66,1.348,0.244,5.28,3.83,1.38,0.0
shueypa01,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,28,476,0,0,23,1590.0,471,228,43,556,323.0,3.87,1.4980000000000002,0.239,9.44,5.48,1.72,0.0
shirlbo01,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,94,434,16,2,18,4296.0,1432,608,127,790,635.0,3.82,1.443,0.262,4.97,3.99,1.24,0.0
singebi01,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,127,322,94,24,2,6522.0,1952,819,132,1515,894.0,3.39,1.3090000000000002,0.237,6.27,3.7,1.69,0.0
shautjo01,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,109,360,103,5,18,5455.0,2097,838,75,512,558.0,4.15,1.46,0.285,2.53,2.76,0.92,0.0
servisc01,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,22,338,0,0,16,1249.0,435,231,56,413,236.0,4.99,1.6119999999999999,0.27,8.93,5.1,1.75,0.0
shawbo01,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,98,430,55,14,32,5334.0,1837,696,149,880,635.0,3.52,1.39,0.264,4.45,3.21,1.39,0.0
shellji01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,30,165,8,2,2,1362.0,443,192,40,222,222.0,3.81,1.465,0.255,4.4,4.4,1.0,0.0
sherrla01,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,44,416,2,1,82,2398.0,747,326,78,606,461.0,3.67,1.511,0.247,6.82,5.19,1.31,0.0
shawkbo01,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,150,488,197,33,28,8811.0,2722,1008,114,1360,1066.0,3.09,1.29,0.247,4.17,3.27,1.28,0.0
shawje01,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,54,633,0,0,203,2544.0,821,334,91,545,303.0,3.54,1.325,0.253,5.78,3.22,1.8,0.0
corcola01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177,89,277,256,22,2,7177.0,2147,626,69,1103,498.0,2.36,1.1059999999999999,0.226,4.15,1.87,2.21,0.0
cormirh01,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,64,683,7,1,2,3665.0,1248,547,121,760,405.0,4.03,1.3530000000000002,0.264,5.6,2.98,1.88,0.0
corsiji01,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,24,368,0,0,7,1444.0,450,174,33,290,232.0,3.25,1.4169999999999998,0.25,5.42,4.34,1.25,0.0
colluja01,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,28,171,11,2,12,1392.0,480,214,44,171,200.0,4.15,1.466,0.27,3.32,3.88,0.86,0.0
colliri01,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,82,311,84,15,5,5137.0,1795,760,73,569,750.0,3.99,1.486,0.266,2.99,3.94,0.76,0.0
consusa01,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,32,248,24,5,26,2428.0,811,303,43,193,263.0,3.37,1.327,0.258,2.15,2.92,0.73,0.0
cookde01,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,46,665,6,3,9,3035.0,950,440,130,739,470.0,3.91,1.4040000000000001,0.249,6.57,4.18,1.57,0.0
connasa01,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,60,303,33,2,31,2983.0,1104,475,32,345,488.0,4.3,1.601,0.276,3.12,4.42,0.71,0.0
conlege01,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,96,276,69,13,9,4766.0,1606,674,162,888,584.0,3.82,1.379,0.26,5.03,3.31,1.52,0.0
cuellmi01,15.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,185,130,453,172,36,11,8424.0,2538,979,222,1632,895.0,3.14,1.2229999999999999,0.239,5.23,2.87,1.82,0.0
cunnibe01,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,167,341,286,4,2,8180.0,3063,1279,61,718,1130.0,4.22,1.538,0.679,2.37,3.73,0.64,0.0
culvege01,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,49,335,7,2,23,2367.0,793,317,42,451,449.0,3.62,1.574,0.264,5.14,5.12,1.0,0.0
culpra01,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122,101,322,80,22,1,5695.0,1677,755,188,1411,880.0,3.58,1.347,0.233,6.69,4.17,1.6,0.0
dacqujo01,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,51,266,7,2,15,2339.0,708,395,52,600,588.0,4.56,1.662,0.242,6.93,6.79,1.02,0.0
daalom01,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,78,392,5,2,1,3596.0,1250,606,140,806,512.0,4.55,1.47,0.271,6.05,3.84,1.57,0.0
daleybu01,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,64,248,36,3,10,2902.0,998,433,100,549,431.0,4.03,1.4769999999999999,0.262,5.11,4.01,1.27,0.0
dalcabr01,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,49,316,15,2,19,2794.0,894,380,48,485,469.0,3.67,1.463,0.251,4.69,4.53,1.03,0.0
dailyed01,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,70,151,132,6,1,3713.0,1217,466,39,407,395.0,3.39,1.3019999999999998,0.26899999999999996,2.96,2.87,1.03,0.0
cuppyni01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162,98,302,224,9,5,6853.0,2520,884,62,504,633.0,3.48,1.38,-3.9810000000000003,1.99,2.49,0.8,0.0
curtijo01,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,97,438,42,14,11,4923.0,1695,722,140,825,774.0,3.96,1.505,0.268,4.52,4.24,1.07,0.0
craneed01,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,96,204,146,7,2,4651.0,1525,688,51,720,910.0,3.99,1.571,0.455,4.18,5.28,0.79,0.0
craigro01,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,98,368,58,7,19,4609.0,1528,653,186,803,605.0,3.83,1.3880000000000001,0.257,4.7,3.54,1.33,0.0
coxda01,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,75,278,21,5,8,3894.0,1292,525,102,723,497.0,3.64,1.3780000000000001,0.26,5.01,3.45,1.45,0.0
creekdo01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,14,279,0,0,1,868.0,263,171,49,292,232.0,5.32,1.7109999999999999,0.24600000000000002,9.08,7.22,1.26,0.0
chakabo01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,25,171,3,1,10,1261.0,445,212,31,187,244.0,4.54,1.639,0.272,4.0,5.22,0.77,0.0
chacosh01,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,61,269,0,0,36,2766.0,916,511,137,619,588.0,4.99,1.631,0.265,6.04,5.74,1.05,0.0
chambel01,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159,120,322,265,16,1,7565.0,2445,999,63,1133,1086.0,3.57,1.4,0.43700000000000006,4.04,3.88,1.04,0.0
chenela01,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116,100,313,132,20,19,5644.0,1605,564,36,926,792.0,2.7,1.274,0.22699999999999998,4.43,3.79,1.17,0.0
charlno01,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,54,605,1,1,97,2698.0,798,371,70,808,468.0,3.71,1.4080000000000001,0.237,8.09,4.68,1.73,0.0
chancde01,12.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,128,115,406,83,33,23,6442.0,1864,697,122,1534,879.0,2.92,1.2770000000000001,0.23199999999999998,6.43,3.68,1.75,0.0
carroow01,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,90,248,71,2,5,3992.0,1532,655,61,311,534.0,4.43,1.5530000000000002,0.285,2.1,3.61,0.58,0.0
carseki01,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116,138,294,218,4,3,6666.0,2780,1223,80,484,815.0,4.95,1.618,2.7939999999999996,1.96,3.3,0.59,0.0
carmado01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,54,342,7,3,11,2765.0,849,421,115,598,445.0,4.11,1.4040000000000001,0.243,5.84,4.35,1.34,0.0
carrahe01,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,50,647,0,0,19,2497.0,792,369,69,662,453.0,3.99,1.496,0.251,7.16,4.9,1.46,0.0
carragi01,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,18,313,1,0,4,1417.0,487,246,74,338,245.0,4.69,1.55,0.271,6.44,4.67,1.38,0.0
castifr01,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,104,297,10,3,2,4786.0,1660,809,190,1101,597.0,4.56,1.415,0.266,6.21,3.37,1.84,0.0
castege01,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,100,376,62,6,39,4133.0,1469,695,121,595,622.0,4.54,1.518,0.268,3.89,4.06,0.96,0.0
castito02,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,23,403,0,0,22,1580.0,555,230,52,333,219.0,3.93,1.47,0.27,5.69,3.74,1.52,0.0
carutbo01,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218,99,340,298,24,3,8486.0,2678,891,59,900,642.0,2.83,1.1740000000000002,0.332,2.86,2.04,1.4,0.0
casiala01,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,13,245,0,0,2,722.0,286,122,30,125,103.0,4.56,1.6159999999999999,0.299,4.67,3.85,1.21,0.0
caseyhu01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,42,343,24,3,55,2819.0,935,360,58,349,348.0,3.45,1.365,0.255,3.34,3.33,1.0,0.0
clevere01,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,106,428,57,12,25,5427.0,1843,807,152,930,655.0,4.01,1.381,0.26,4.63,3.26,1.42,0.0
clonito01,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113,97,352,63,13,6,5303.0,1643,799,180,1120,896.0,4.07,1.436,0.244,5.7,4.56,1.25,0.0
clarkwa02,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,97,355,91,14,16,5242.0,1897,711,86,643,400.0,3.66,1.315,0.26899999999999996,3.31,2.06,1.61,0.0
clemepa01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,11,288,0,0,12,1081.0,362,151,17,158,198.0,3.77,1.554,0.268,3.95,4.95,0.8,0.0
coateji01,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,22,247,13,4,15,2050.0,650,304,65,396,336.0,4.0,1.443,0.249,5.22,4.43,1.18,0.0
colboji01,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,88,301,60,8,7,4792.0,1619,675,153,688,557.0,3.8,1.3619999999999999,0.262,3.88,3.14,1.24,0.0
colemjo05,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,135,484,94,18,7,7708.0,2416,1055,234,1728,1158.0,3.7,1.391,0.247,6.05,4.06,1.49,0.0
colemjo04,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,76,223,60,11,6,3402.0,1172,552,92,444,579.0,4.38,1.544,0.266,3.52,4.6,0.77,0.0
colemjo01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,72,107,84,4,0,2528.0,1182,438,30,224,107.0,4.68,1.53,0.324,2.39,1.14,2.09,0.0
coffmdi01,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,95,472,47,8,38,4381.0,1782,755,92,372,498.0,4.65,1.561,0.295,2.29,3.07,0.75,0.0
chrisla01,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,71,243,27,6,4,4208.0,1401,591,100,781,450.0,3.79,1.32,0.259,5.01,2.89,1.74,0.0
cicoted01,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208,149,502,249,35,25,9670.0,2897,853,32,1374,876.0,2.38,1.171,0.24600000000000002,3.84,2.45,1.57,0.0
chipmbo01,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,46,293,29,7,14,2642.0,889,364,60,322,396.0,3.72,1.459,0.257,3.29,4.05,0.81,0.0
chrisja01,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,26,528,0,0,16,1301.0,409,207,37,384,266.0,4.3,1.556,0.251,7.97,5.52,1.44,0.0
clarkma01,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,71,219,15,3,0,3739.0,1364,638,154,728,412.0,4.61,1.425,0.275,5.26,2.98,1.77,0.0
clarkjo01,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,328,178,531,485,37,5,13609.0,4295,1417,161,1978,1226.0,2.81,1.217,0.4,3.92,2.43,1.61,0.0
clancji01,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,167,472,74,11,10,7552.0,2513,1182,244,1422,1024.0,4.23,1.405,0.258,5.08,3.66,1.39,0.0
durenry01,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,44,311,2,1,57,1768.0,443,251,40,630,448.0,3.83,1.5119999999999998,0.20600000000000002,9.62,6.84,1.41,0.0
dwyerfr01,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176,152,365,270,12,6,8430.0,3301,1202,109,563,799.0,3.85,1.459,3.5269999999999997,1.8,2.56,0.7,0.0
eatonad01,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,68,209,3,0,0,3536.0,1253,647,167,855,533.0,4.94,1.515,0.275,6.53,4.07,1.6,0.0
eastwra01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,27,326,0,0,68,1576.0,519,193,38,295,185.0,3.31,1.34,0.256,5.05,3.17,1.59,0.0
easteja01,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,33,321,0,0,14,1834.0,663,314,48,350,366.0,4.62,1.683,0.27899999999999997,5.15,5.39,0.96,0.0
dragodi01,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,117,519,62,10,58,5625.0,1901,755,157,987,687.0,3.62,1.38,0.264,4.74,3.3,1.44,0.0
drabomo01,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,105,589,33,6,55,4923.0,1441,676,182,1162,827.0,3.71,1.382,0.233,6.37,4.54,1.41,0.0
douglph01,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,93,299,95,20,8,5125.0,1626,532,52,683,446.0,2.8,1.213,0.247,3.6,2.35,1.53,0.0
downial01,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,107,405,73,24,3,6805.0,1946,811,177,1639,996.0,3.22,1.297,0.228,6.5,3.95,1.65,0.0
dugglbi01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,102,241,159,17,6,5223.0,1844,616,39,453,508.0,3.18,1.351,0.43200000000000005,2.34,2.63,0.89,0.0
drewska01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,53,218,26,7,7,2480.0,913,437,72,322,367.0,4.76,1.548,0.278,3.51,4.0,0.88,0.0
estessh01,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,93,283,14,8,0,5035.0,1708,879,158,1210,951.0,4.71,1.584,0.26899999999999996,6.49,5.1,1.27,0.0
esperdu01,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,100,236,152,4,5,5183.0,2048,842,46,453,674.0,4.39,1.5759999999999998,7.502000000000001,2.36,3.51,0.67,0.0
escobke01,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,91,411,10,4,59,4521.0,1461,695,137,1310,686.0,4.15,1.425,0.255,7.82,4.1,1.91,0.0
falcope01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,90,325,25,7,7,4306.0,1385,649,152,865,732.0,4.07,1.475,0.252,5.42,4.59,1.18,0.0
ewingbo01,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,118,291,205,19,4,6903.0,2097,637,31,998,669.0,2.49,1.202,0.263,3.9,2.62,1.49,0.0
eyresc01,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,30,617,0,0,4,1948.0,654,305,83,537,374.0,4.23,1.5830000000000002,0.265,7.44,5.18,1.44,0.0
ericksc01,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,136,389,51,17,0,7082.0,2586,1203,228,1252,1000.0,4.59,1.5190000000000001,0.27899999999999997,4.77,3.81,1.25,0.0
eldreca01,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,74,341,19,4,9,4104.0,1340,672,173,939,643.0,4.42,1.45,0.255,6.18,4.23,1.46,0.0
elartsc01,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,61,232,4,1,3,3196.0,1107,626,192,698,471.0,5.29,1.4809999999999999,0.267,5.9,3.98,1.48,0.0
eischjo01,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,9,324,0,0,3,889.0,297,121,25,244,189.0,3.67,1.64,0.268,7.41,5.74,1.29,0.0
eilanda01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,27,92,0,0,0,1119.0,465,238,46,153,141.0,5.74,1.625,0.301,3.69,3.4,1.09,0.0
eichhma01,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,43,563,0,0,32,2657.0,825,295,49,640,373.0,3.0,1.3530000000000002,0.248,6.5,3.79,1.72,0.0
ehretre01,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139,167,362,260,14,4,8263.0,3172,1229,63,848,872.0,4.02,1.4680000000000002,0.9570000000000001,2.77,2.85,0.97,0.0
erickpa01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,48,207,27,5,6,2443.0,774,349,41,432,444.0,3.86,1.496,0.245,4.77,4.91,0.97,0.0
embreal01,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,45,882,0,0,25,2322.0,744,395,95,691,348.0,4.59,1.411,0.255,8.03,4.05,1.99,0.0
elstodo01,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,54,450,2,0,63,2267.0,702,310,80,519,415.0,3.69,1.4780000000000002,0.249,6.18,4.94,1.25,0.0
ellswdi01,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,137,407,87,9,5,6467.0,2274,890,194,1140,711.0,3.72,1.385,0.26899999999999996,4.76,2.97,1.6,0.0
davisst02,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113,96,442,30,5,11,5342.0,1792,796,136,1048,766.0,4.02,1.4369999999999998,0.261,5.3,3.87,1.37,0.0
